Sensor,Traffic Flow,Red Light Flow,Battery Power Level%,Light Status,Bulb Status,Accident Status,Gunshot 
EW1,0,0,90,R,N/A,0,0,
EW1,0,0,91,R,N/A,0,0,
EW1,20,0,97,G,N/A,0,0,
EW1,0,0,71,G,N/A,0,0,
EW1,17,0,41,G,N/A,0,0,
EW1,20,0,59,G,N/A,0,0,
EW1,10,0,50,G,N/A,0,0,
EW1,9,0,34,G,N/A,0,0,
EW1,6,0,57,G,N/A,0,0,
EW1,17,0,65,G,N/A,0,0,
EW1,11,0,53,G,N/A,0,0,
EW1,8,0,42,G,N/A,0,0,
EW1,16,0,34,G,N/A,0,0,
EW1,0,0,29,G,N/A,0,0,
EW1,7,0,39,G,N/A,0,1,
EW1,22,0,66,G,N/A,0,0,
EW1,11,0,51,G,N/A,0,0,
EW1,0,0,72,G,N/A,0,0,
EW1,24,0,76,G,N/A,0,0,
EW1,20,0,47,G,N/A,0,0,
EW1,9,0,61,G,N/A,0,0,
EW1,7,0,35,G,N/A,0,1,
EW1,4,0,63,G,N/A,0,0,
EW1,20,0,71,G,N/A,0,0,
EW1,0,0,55,G,N/A,0,0,
EW1,4,0,61,G,N/A,0,0,
EW1,2,0,58,G,N/A,0,0,
EW1,22,0,65,A,N/A,0,0,
EW1,11,0,79,A,N/A,0,0,
EW1,17,0,53,A,N/A,0,0,
EW1,20,0,41,A,N/A,0,0,
EW1,1,0,47,A,N/A,0,0,
EW1,0,1,77,R,N/A,0,0,
EW1,0,3,76,R,N/A,0,0,
EW1,0,0,89,R,N/A,0,0,
EW1,0,1,60,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,1,
EW1,0,0,68,R,N/A,0,0,
EW1,0,0,43,R,N/A,0,1,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,72,R,N/A,0,0,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,86,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,1,
EW1,0,0,51,R,N/A,0,1,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,85,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,0,
EW1,0,0,74,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,1,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,31,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,81,R,N/A,0,0,
EW1,0,0,64,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,25,R,N/A,0,0,
EW1,9,0,60,G,N/A,0,0,
EW1,8,0,75,G,N/A,0,0,
EW1,4,0,52,G,N/A,0,0,
EW1,19,0,80,G,N/A,0,0,
EW1,8,0,63,G,N/A,0,0,
EW1,19,0,78,G,N/A,0,1,
EW1,13,0,45,G,N/A,0,0,
EW1,12,0,48,G,N/A,0,0,
EW1,15,0,57,G,N/A,0,0,
EW1,8,0,39,G,N/A,0,0,
EW1,21,0,63,G,N/A,0,0,
EW1,24,0,83,G,N/A,0,0,
EW1,10,0,67,G,N/A,0,0,
EW1,3,0,49,G,N/A,0,0,
EW1,11,0,32,G,N/A,0,0,
EW1,12,0,54,G,N/A,0,1,
EW1,17,0,62,G,N/A,0,0,
EW1,15,0,43,G,N/A,0,0,
EW1,3,0,35,G,N/A,0,0,
EW1,14,0,57,G,N/A,0,0,
EW1,8,0,36,G,N/A,0,0,
EW1,14,0,31,G,N/A,0,1,
EW1,12,0,47,G,N/A,0,0,
EW1,6,0,32,G,N/A,0,0,
EW1,1,0,32,G,N/A,0,0,
EW1,20,0,59,A,N/A,0,0,
EW1,24,0,48,A,N/A,0,0,
EW1,18,0,53,A,N/A,0,0,
EW1,17,0,79,A,N/A,0,0,
EW1,2,0,75,A,N/A,0,0,
EW1,0,3,46,R,N/A,0,0,
EW1,0,2,61,R,N/A,0,1,
EW1,0,3,40,R,N/A,0,0,
EW1,0,0,56,R,N/A,0,0,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,0,33,R,N/A,0,0,
EW1,0,0,40,R,N/A,0,0,
EW1,0,0,47,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,36,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,33,R,N/A,0,0,
EW1,0,0,61,R,N/A,0,0,
EW1,0,0,83,R,N/A,0,0,
EW1,0,0,60,R,N/A,0,1,
EW1,0,0,50,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,78,R,N/A,0,0,
EW1,0,0,80,R,N/A,0,0,
EW1,0,0,94,R,N/A,0,0,
EW1,0,0,99,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,65,R,N/A,0,0,
EW1,0,0,51,R,N/A,0,0,
EW1,0,0,36,R,N/A,0,0,
EW1,0,0,48,R,N/A,0,0,
EW1,0,0,34,R,N/A,0,0,
EW1,9,0,38,G,N/A,0,0,
EW1,2,0,67,G,N/A,0,0,
EW1,23,0,46,G,N/A,0,1,
EW1,8,0,46,G,N/A,0,0,
EW1,14,0,50,G,N/A,0,0,
EW1,6,0,64,G,N/A,0,0,
EW1,17,0,81,G,N/A,0,0,
EW1,6,0,57,G,N/A,0,0,
EW1,21,0,46,G,N/A,0,0,
EW1,13,0,35,G,N/A,0,0,
EW1,1,0,33,G,N/A,0,0,
EW1,20,0,39,G,N/A,0,0,
EW1,22,0,38,G,N/A,0,0,
EW1,21,0,61,G,N/A,0,0,
EW1,17,0,57,G,N/A,0,0,
EW1,19,0,79,G,N/A,0,0,
EW1,18,0,52,G,N/A,0,0,
EW1,20,0,32,G,N/A,0,0,
EW1,4,0,36,G,N/A,0,0,
EW1,16,0,62,G,N/A,0,0,
EW1,12,0,73,G,N/A,0,0,
EW1,16,0,83,G,N/A,0,0,
EW1,21,0,60,G,N/A,0,0,
EW1,24,0,74,G,N/A,0,0,
EW1,9,0,78,G,N/A,0,0,
EW1,15,0,73,A,N/A,0,0,
EW1,23,0,44,A,N/A,0,0,
EW1,18,0,69,A,N/A,0,0,
EW1,19,0,88,A,N/A,0,0,
EW1,19,0,74,A,N/A,0,0,
EW1,0,2,46,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,0,
EW1,0,2,44,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,0,33,R,N/A,0,0,
EW1,0,0,36,R,N/A,0,0,
EW1,0,0,46,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,56,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,35,R,N/A,0,0,
EW1,0,0,34,R,N/A,0,0,
EW1,0,0,67,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,77,R,N/A,0,0,
EW1,0,0,85,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,1,
EW1,0,0,61,R,N/A,0,0,
EW1,0,0,82,R,N/A,0,0,
EW1,0,0,81,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,68,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,0,
EW1,0,0,47,R,N/A,0,0,
EW1,0,0,36,R,N/A,0,0,
EW1,0,0,34,R,N/A,0,1,
EW1,0,0,28,R,N/A,0,0,
EW1,15,0,68,G,N/A,0,0,
EW1,22,0,52,G,N/A,0,0,
EW1,20,0,61,G,N/A,0,1,
EW1,20,0,53,G,N/A,0,0,
EW1,7,0,68,G,N/A,0,0,
EW1,4,0,72,G,N/A,0,0,
EW1,22,0,70,G,N/A,0,0,
EW1,6,0,55,G,N/A,0,0,
EW1,14,0,33,G,N/A,0,0,
EW1,24,0,67,G,N/A,0,0,
EW1,8,0,38,G,N/A,0,0,
EW1,14,0,34,G,N/A,0,0,
EW1,3,0,44,G,N/A,0,0,
EW1,22,0,67,G,N/A,0,0,
EW1,19,0,72,G,N/A,0,0,
EW1,19,0,42,G,N/A,0,0,
EW1,21,0,36,G,N/A,0,0,
EW1,3,0,35,G,N/A,0,1,
EW1,12,0,25,G,N/A,0,0,
EW1,21,0,21,G,N/A,0,0,
EW1,20,0,37,G,N/A,0,1,
EW1,11,0,56,G,N/A,0,0,
EW1,20,0,52,G,N/A,0,0,
EW1,20,0,67,G,N/A,0,0,
EW1,3,0,47,G,N/A,0,0,
EW1,23,0,61,A,N/A,0,0,
EW1,8,0,75,A,N/A,0,1,
EW1,0,0,65,A,N/A,0,0,
EW1,16,0,37,A,N/A,0,1,
EW1,0,0,50,A,N/A,0,1,
EW1,0,2,62,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,61,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,51,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,61,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,60,R,N/A,0,0,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,84,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,0,
EW1,0,0,48,R,N/A,0,0,
EW1,0,0,35,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,79,R,N/A,0,0,
EW1,0,0,87,R,N/A,0,0,
EW1,0,0,60,R,N/A,0,1,
EW1,0,0,40,R,N/A,0,0,
EW1,3,0,35,G,N/A,0,0,
EW1,11,0,36,G,N/A,0,0,
EW1,21,0,24,G,N/A,0,0,
EW1,16,0,61,G,N/A,0,1,
EW1,2,0,57,G,N/A,0,0,
EW1,2,0,33,G,N/A,0,0,
EW1,22,0,59,G,N/A,0,0,
EW1,14,0,80,G,N/A,0,0,
EW1,10,0,66,G,N/A,0,0,
EW1,16,0,75,G,N/A,0,0,
EW1,8,0,58,G,N/A,0,0,
EW1,10,0,43,G,N/A,0,0,
EW1,21,0,38,G,N/A,0,0,
EW1,0,0,42,G,N/A,0,0,
EW1,16,0,38,G,N/A,0,0,
EW1,6,0,38,G,N/A,0,0,
EW1,18,0,69,G,N/A,0,0,
EW1,0,0,70,G,N/A,0,0,
EW1,20,0,49,G,N/A,0,0,
EW1,11,0,41,G,N/A,0,0,
EW1,14,0,51,G,N/A,0,0,
EW1,16,0,53,G,N/A,0,0,
EW1,4,0,57,G,N/A,0,0,
EW1,6,0,59,G,N/A,0,0,
EW1,5,0,70,G,N/A,0,0,
EW1,9,0,46,A,N/A,0,0,
EW1,3,0,56,A,N/A,0,0,
EW1,1,0,54,A,N/A,0,0,
EW1,21,0,76,A,N/A,0,0,
EW1,4,0,47,A,N/A,0,0,
EW1,0,3,35,R,N/A,0,0,
EW1,0,2,32,R,N/A,0,0,
EW1,0,0,22,R,N/A,0,0,
EW1,0,2,47,R,N/A,0,0,
EW1,0,3,70,R,N/A,0,0,
EW1,0,0,42,R,N/A,0,0,
EW1,0,0,55,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,1,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,77,R,N/A,0,0,
EW1,0,0,68,R,N/A,0,0,
EW1,0,0,69,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,80,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,66,R,N/A,1,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,0,
EW1,0,0,37,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,1,
EW1,23,0,51,G,N/A,0,0,
EW1,1,0,58,G,N/A,1,0,
EW1,23,0,57,G,N/A,0,0,
EW1,3,0,40,G,N/A,0,0,
EW1,3,0,50,G,N/A,0,0,
EW1,15,0,74,G,N/A,0,0,
EW1,24,0,90,G,N/A,0,0,
EW1,23,0,65,G,N/A,0,0,
EW1,24,0,83,G,N/A,0,0,
EW1,19,0,80,G,N/A,0,0,
EW1,4,0,74,G,N/A,0,1,
EW1,2,0,69,G,N/A,0,0,
EW1,8,0,39,G,N/A,0,0,
EW1,12,0,71,G,N/A,0,0,
EW1,15,0,72,G,N/A,0,0,
EW1,24,0,47,G,N/A,0,0,
EW1,5,0,30,G,N/A,0,0,
EW1,7,0,68,G,N/A,0,0,
EW1,21,0,71,G,N/A,0,0,
EW1,7,0,61,G,N/A,0,0,
EW1,16,0,55,G,N/A,0,0,
EW1,5,0,34,G,N/A,0,0,
EW1,13,0,71,G,N/A,0,0,
EW1,5,0,65,G,N/A,0,0,
EW1,6,0,67,G,N/A,0,0,
EW1,16,0,57,A,N/A,0,0,
EW1,6,0,44,A,N/A,0,0,
EW1,4,0,53,A,N/A,0,0,
EW1,6,0,69,A,N/A,0,0,
EW1,6,0,39,A,N/A,0,0,
EW1,0,2,25,R,N/A,0,1,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,1,
EW1,0,3,57,R,N/A,0,0,
EW1,0,0,74,R,N/A,0,0,
EW1,0,0,60,R,N/A,0,0,
EW1,0,0,82,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,84,R,N/A,0,0,
EW1,0,0,84,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,35,R,N/A,0,0,
EW1,0,0,65,R,N/A,0,1,
EW1,0,0,64,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,64,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,1,
EW1,0,0,69,R,N/A,0,0,
EW1,0,0,42,R,N/A,0,1,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,1,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,46,R,N/A,0,0,
EW1,0,0,31,R,N/A,0,1,
EW1,0,0,33,R,N/A,0,0,
EW1,0,0,31,R,N/A,0,0,
EW1,0,0,26,R,N/A,0,0,
EW1,0,0,33,R,N/A,0,1,
EW1,14,0,53,G,N/A,0,1,
EW1,10,0,66,G,N/A,0,0,
EW1,17,0,68,G,N/A,0,0,
EW1,22,0,54,G,N/A,0,0,
EW1,23,0,71,G,N/A,0,0,
EW1,8,0,51,G,N/A,0,0,
EW1,9,0,57,G,N/A,0,0,
EW1,14,0,78,G,N/A,0,0,
EW1,14,0,72,G,N/A,0,0,
EW1,2,0,87,G,N/A,0,0,
EW1,8,0,85,G,N/A,0,0,
EW1,14,0,96,G,N/A,0,0,
EW1,12,0,59,G,N/A,0,1,
EW1,6,0,38,G,N/A,0,0,
EW1,7,0,29,G,N/A,0,0,
EW1,14,0,52,G,N/A,0,0,
EW1,19,0,61,G,N/A,0,0,
EW1,21,0,37,G,N/A,0,0,
EW1,0,0,32,G,N/A,0,1,
EW1,17,0,28,G,N/A,0,0,
EW1,5,0,68,G,N/A,0,0,
EW1,21,0,48,G,N/A,0,1,
EW1,20,0,71,G,N/A,0,0,
EW1,3,0,82,G,N/A,0,0,
EW1,11,0,81,G,N/A,0,0,
EW1,6,0,84,A,N/A,0,0,
EW1,15,0,92,A,N/A,0,0,
EW1,22,0,73,A,N/A,0,0,
EW1,22,0,77,A,N/A,0,0,
EW1,7,0,57,A,N/A,0,0,
EW1,0,2,37,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,0,
EW1,0,0,61,R,N/A,0,0,
EW1,0,2,62,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,1,
EW1,0,0,83,R,N/A,0,0,
EW1,0,0,83,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,37,R,N/A,0,0,
EW1,0,0,42,R,N/A,0,1,
EW1,0,0,28,R,N/A,0,0,
EW1,0,0,19,R,N/A,0,1,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,42,R,N/A,0,0,
EW1,0,0,48,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,61,R,N/A,0,0,
EW1,0,0,68,R,N/A,0,0,
EW1,0,0,39,R,N/A,0,1,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,69,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,72,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,74,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,0,
EW1,17,0,55,G,N/A,0,0,
EW1,11,0,44,G,N/A,0,0,
EW1,9,0,34,G,N/A,0,1,
EW1,10,0,56,G,N/A,0,0,
EW1,13,0,67,G,N/A,0,0,
EW1,16,0,84,G,N/A,0,0,
EW1,13,0,73,G,N/A,0,0,
EW1,10,0,66,G,N/A,0,0,
EW1,22,0,60,G,N/A,0,0,
EW1,12,0,36,G,N/A,0,0,
EW1,7,0,63,G,N/A,0,0,
EW1,16,0,53,G,N/A,0,0,
EW1,4,0,76,G,N/A,0,0,
EW1,15,0,43,G,N/A,0,0,
EW1,9,0,57,G,N/A,0,0,
EW1,24,0,70,G,N/A,0,0,
EW1,1,0,40,G,N/A,0,0,
EW1,16,0,59,G,N/A,0,0,
EW1,6,0,34,G,N/A,0,0,
EW1,19,0,35,G,N/A,0,0,
EW1,19,0,43,G,N/A,0,0,
EW1,11,0,49,G,N/A,0,0,
EW1,13,0,63,G,N/A,0,0,
EW1,2,0,38,G,N/A,0,0,
EW1,21,0,58,G,N/A,0,0,
EW1,19,0,45,A,N/A,0,0,
EW1,18,0,56,A,N/A,0,0,
EW1,13,0,51,A,N/A,0,0,
EW1,12,0,39,A,N/A,0,0,
EW1,19,0,72,A,N/A,0,0,
EW1,0,3,54,R,N/A,0,1,
EW1,0,0,55,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,73,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,75,R,N/A,0,0,
EW1,0,0,86,R,N/A,0,1,
EW1,0,0,67,R,N/A,0,0,
EW1,0,0,70,R,N/A,0,0,
EW1,0,0,51,R,N/A,0,0,
EW1,0,0,68,R,N/A,0,0,
EW1,0,0,84,R,N/A,0,0,
EW1,0,0,89,R,N/A,0,0,
EW1,0,0,91,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,0,37,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,0,
EW1,0,0,40,R,N/A,0,1,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,69,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,1,
EW1,0,0,77,R,N/A,0,0,
EW1,0,0,88,R,N/A,0,0,
EW1,0,0,98,R,N/A,0,1,
EW1,0,0,97,R,N/A,0,0,
EW1,0,0,65,R,N/A,0,0,
EW1,0,0,40,R,N/A,0,1,
EW1,5,0,65,G,N/A,0,0,
EW1,1,0,57,G,N/A,0,0,
EW1,16,0,52,G,N/A,0,0,
EW1,14,0,53,G,N/A,0,0,
EW1,2,0,53,G,N/A,0,0,
EW1,13,0,67,G,N/A,0,0,
EW1,1,0,67,G,N/A,0,0,
EW1,13,0,83,G,N/A,0,0,
EW1,7,0,62,G,N/A,0,0,
EW1,8,0,47,G,N/A,0,0,
EW1,3,0,55,G,N/A,0,0,
EW1,21,0,77,G,N/A,0,0,
EW1,24,0,65,G,N/A,0,0,
EW1,13,0,79,G,N/A,0,0,
EW1,13,0,85,G,N/A,0,0,
EW1,0,0,61,G,N/A,0,0,
EW1,3,0,67,G,N/A,0,0,
EW1,10,0,63,G,N/A,0,0,
EW1,6,0,46,G,N/A,0,0,
EW1,19,0,36,G,N/A,0,1,
EW1,12,0,68,G,N/A,0,0,
EW1,17,0,79,G,N/A,0,0,
EW1,15,0,88,G,N/A,0,0,
EW1,10,0,81,G,N/A,0,0,
EW1,17,0,67,G,N/A,0,0,
EW1,10,0,84,A,N/A,0,0,
EW1,22,0,64,A,N/A,0,0,
EW1,15,0,66,A,N/A,0,0,
EW1,10,0,52,A,N/A,0,0,
EW1,10,0,51,A,N/A,0,0,
EW1,0,1,43,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,0,
EW1,0,1,29,R,N/A,0,0,
EW1,0,3,35,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,55,R,N/A,0,0,
EW1,0,0,46,R,N/A,0,0,
EW1,0,0,50,R,N/A,0,0,
EW1,0,0,63,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,0,
EW1,0,3,77,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,1,
EW1,0,0,35,R,N/A,0,0,
EW1,0,0,57,R,N/A,0,0,
EW1,0,0,34,R,N/A,0,0,
EW1,0,0,53,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,75,R,N/A,0,0,
EW1,0,0,46,R,N/A,0,0,
EW1,0,0,71,R,N/A,0,0,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,1,
EW1,0,3,71,R,N/A,0,0,
EW1,0,0,56,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,79,R,N/A,0,0,
EW1,0,0,74,R,N/A,0,0,
EW1,0,0,47,R,N/A,0,0,
EW1,0,0,69,R,N/A,0,0,
EW1,12,0,71,G,N/A,0,0,
EW1,11,0,46,G,N/A,0,0,
EW1,9,0,43,G,N/A,0,0,
EW1,12,0,28,G,N/A,0,0,
EW1,16,0,60,G,N/A,0,0,
EW1,23,0,55,G,N/A,0,0,
EW1,15,0,34,G,N/A,0,0,
EW1,12,0,58,G,N/A,0,0,
EW1,20,0,50,G,N/A,0,0,
EW1,1,0,35,G,N/A,0,0,
EW1,22,0,71,G,N/A,0,0,
EW1,1,0,71,G,N/A,0,0,
EW1,21,0,75,G,N/A,0,0,
EW1,11,0,66,G,N/A,0,0,
EW1,14,0,54,G,N/A,0,0,
EW1,3,0,57,G,N/A,0,0,
EW1,20,0,47,G,N/A,0,0,
EW1,0,0,35,G,N/A,0,0,
EW1,16,0,38,G,N/A,0,0,
EW1,0,0,59,G,N/A,0,0,
EW1,21,0,62,G,N/A,0,0,
EW1,1,0,51,G,N/A,0,0,
EW1,15,0,35,G,N/A,0,0,
EW1,20,0,38,G,N/A,0,0,
EW1,21,0,28,G,N/A,0,1,
EW1,8,0,23,A,N/A,0,0,
EW1,22,0,50,A,N/A,0,0,
EW1,17,0,31,A,N/A,0,0,
EW1,0,0,50,A,N/A,0,0,
EW1,11,0,73,A,N/A,0,0,
EW1,0,2,81,R,N/A,0,0,
EW1,0,1,59,R,N/A,0,0,
EW1,0,2,50,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,59,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,0,
EW1,0,0,69,R,N/A,0,0,
EW1,0,0,72,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,1,
EW1,0,0,27,R,N/A,0,0,
EW1,0,0,55,R,N/A,0,0,
EW1,0,0,79,R,N/A,0,0,
EW1,0,0,86,R,N/A,0,0,
EW1,0,0,64,R,N/A,0,1,
EW1,0,0,41,R,N/A,0,0,
EW1,0,0,27,R,N/A,0,0,
EW1,0,0,26,R,N/A,0,0,
EW1,0,0,39,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,32,R,N/A,0,0,
EW1,0,0,27,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,79,R,N/A,0,0,
EW1,0,0,58,R,N/A,0,0,
EW1,0,0,80,R,N/A,0,0,
EW1,0,0,64,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,62,R,N/A,0,1,
EW1,0,0,80,R,N/A,0,0,
EW1,0,0,81,R,N/A,0,0,
EW1,20,0,93,G,N/A,0,0,
EW1,5,0,90,G,N/A,0,1,
EW1,21,0,61,G,N/A,0,0,
EW1,2,0,79,G,N/A,0,0,
EW1,5,0,73,G,N/A,0,1,
EW1,22,0,65,G,N/A,0,0,
EW1,16,0,70,G,N/A,0,0,
EW1,22,0,70,G,N/A,0,0,
EW1,15,0,45,G,N/A,0,0,
EW1,9,0,67,G,N/A,0,0,
EW1,13,0,67,G,N/A,0,0,
EW1,12,0,72,G,N/A,0,0,
EW1,10,0,90,G,N/A,0,0,
EW1,14,0,65,G,N/A,0,0,
EW1,6,0,57,G,N/A,0,0,
EW1,15,0,49,G,N/A,0,0,
EW1,2,0,32,G,N/A,0,0,
EW1,15,0,47,G,N/A,0,0,
EW1,13,0,57,G,N/A,0,0,
EW1,7,0,43,G,N/A,0,0,
EW1,18,0,52,G,N/A,0,0,
EW1,7,0,51,G,N/A,0,0,
EW1,14,0,69,G,N/A,0,1,
EW1,22,0,86,G,N/A,0,0,
EW1,3,0,73,G,N/A,0,0,
EW1,0,0,61,A,N/A,0,0,
EW1,21,0,72,A,N/A,0,0,
EW1,8,0,90,A,N/A,0,0,
EW1,9,0,77,A,N/A,0,1,
EW1,17,0,76,A,N/A,0,0,
EW1,0,2,56,R,N/A,0,0,
EW1,0,2,62,R,N/A,0,0,
EW1,0,1,41,R,N/A,0,0,
EW1,0,3,38,R,N/A,0,1,
EW1,0,0,26,R,N/A,0,0,
EW1,0,0,36,R,N/A,0,0,
EW1,0,0,48,R,N/A,0,0,
EW1,0,0,54,R,N/A,0,0,
EW1,0,0,40,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,1,
EW1,0,0,46,R,N/A,0,0,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,66,R,N/A,0,0,
EW1,0,0,38,R,N/A,0,0,
EW1,0,0,45,R,N/A,0,0,
EW1,0,0,65,R,N/A,0,0,
EW1,0,0,52,R,N/A,0,0,
EW1,0,0,64,R,N/A,0,1,
EW1,0,0,42,R,N/A,0,0,
EW1,0,0,31,R,N/A,0,1,
EW1,0,0,64,R,N/A,0,0,
EW1,0,0,77,R,N/A,0,0,
EW1,0,0,83,R,N/A,0,0,
EW1,0,0,88,R,N/A,0,0,
EW1,0,0,80,R,N/A,0,0,
EW1,0,0,49,R,N/A,0,1,
EW1,0,0,44,R,N/A,0,0,
EW1,0,0,30,R,N/A,0,0,
EW1,0,0,56,R,N/A,0,1,
EW1,0,0,45,R,N/A,0,0,
EW1,14,0,65,G,N/A,0,0,
EW1,24,0,79,G,N/A,0,1,
